clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
82.26666666666667,82.3,81.83333333333333,84.0,83.16666666666667,83.03333333333333
82.36666666666666,82.5,82.0,84.1,83.26666666666667,83.13333333333334
82.5,82.73333333333333,82.1,84.26666666666667,83.5,83.36666666666666
82.73333333333333,82.96666666666667,82.33333333333333,84.4,83.63333333333334,83.53333333333333
82.9,83.1,82.6,84.63333333333334,83.73333333333333,83.66666666666667
83.06666666666666,83.33333333333333,82.8,84.66666666666667,83.93333333333334,83.86666666666666
83.16666666666667,83.5,82.86666666666666,84.83333333333333,84.33333333333333,84.1
83.4,83.6,83.06666666666666,85.0,84.43333333333334,84.26666666666667
83.5,83.76666666666667,83.1,85.2,84.56666666666666,84.4
83.63333333333334,83.93333333333334,83.2,85.3,84.76666666666667,84.76666666666667
83.8,84.0,83.36666666666666,85.5,85.03333333333333,84.9
83.96666666666667,84.06666666666666,83.46666666666667,85.76666666666667,85.13333333333334,85.13333333333334
84.2,84.26666666666667,83.63333333333334,86.03333333333333,85.3,85.33333333333333
84.26666666666667,84.5,83.8,86.23333333333333,85.43333333333334,85.6
84.36666666666666,84.7,83.93333333333334,86.3,85.6,85.8
84.53333333333333,84.86666666666666,84.1,86.5,85.73333333333333,85.86666666666666
84.76666666666667,85.1,84.26666666666667,86.7,85.9,85.93333333333334
84.9,85.3,84.43333333333334,87.0,86.1,86.06666666666666
85.03333333333333,85.5,84.5,87.13333333333334,86.33333333333333,86.3
85.13333333333334,85.7,84.73333333333333,87.36666666666666,86.4,86.43333333333334
85.26666666666667,85.8,84.86666666666666,87.63333333333334,86.5,86.63333333333334
85.4,86.0,84.96666666666667,87.7,86.73333333333333,86.73333333333333
85.53333333333333,86.0,85.06666666666666,87.8,86.86666666666666,86.9
85.63333333333334,86.1,85.36666666666666,88.03333333333333,87.0,87.03333333333333
85.76666666666667,86.2,85.53333333333333,88.23333333333333,87.06666666666666,87.16666666666667
85.9,86.43333333333334,85.73333333333333,88.4,87.13333333333334,87.3
86.0,86.6,85.76666666666667,88.5,87.2,87.43333333333334
86.06666666666666,86.66666666666667,85.9,88.66666666666667,87.3,87.53333333333333
86.2,86.9,85.96666666666667,88.73333333333333,87.36666666666666,87.7
86.36666666666666,87.0,86.06666666666666,88.86666666666666,87.43333333333334,87.73333333333333
86.5,87.13333333333334,86.2,88.86666666666666,87.53333333333333,87.86666666666666
86.6,87.23333333333333,86.26666666666667,89.1,87.7,87.96666666666667
86.7,87.3,86.46666666666667,89.16666666666667,87.86666666666666,88.16666666666667
86.73333333333333,87.56666666666666,86.56666666666666,89.33333333333333,88.0,88.3
86.76666666666667,87.73333333333333,86.63333333333334,89.36666666666666,88.1,88.43333333333334
86.86666666666666,87.93333333333334,86.8,89.43333333333334,88.16666666666667,88.6
86.93333333333334,88.0,86.83333333333333,89.53333333333333,88.3,88.7
87.03333333333333,88.1,87.0,89.53333333333333,88.43333333333334,88.8
87.03333333333333,88.3,87.16666666666667,89.6,88.5,88.96666666666667
87.2,88.46666666666667,87.26666666666667,89.76666666666667,88.66666666666667,89.1
87.23333333333333,88.56666666666666,87.33333333333333,89.83333333333333,88.86666666666666,89.26666666666667
87.4,88.66666666666667,87.4,90.0,88.96666666666667,89.4
87.5,88.83333333333333,87.6,90.1,89.13333333333334,89.46666666666667
87.53333333333333,88.96666666666667,87.83333333333333,90.16666666666667,89.23333333333333,89.63333333333334
87.66666666666667,89.13333333333334,87.9,90.3,89.3,89.76666666666667
87.83333333333333,89.23333333333333,87.96666666666667,90.36666666666666,89.33333333333333,89.93333333333334
87.96666666666667,89.3,88.16666666666667,90.43333333333334,89.5,90.03333333333333
88.1,89.4,88.23333333333333,90.5,89.66666666666667,90.23333333333333
88.23333333333333,89.46666666666667,88.33333333333333,90.6,89.8,90.36666666666666
88.33333333333333,89.53333333333333,88.46666666666667,90.76666666666667,89.8,90.5
88.36666666666666,89.66666666666667,88.66666666666667,90.83333333333333,89.86666666666666,90.63333333333334
88.5,89.83333333333333,88.76666666666667,90.93333333333334,89.93333333333334,90.83333333333333
88.63333333333334,89.86666666666666,88.8,91.1,89.96666666666667,90.93333333333334
88.7,90.0,88.93333333333334,91.06666666666666,90.13333333333334,91.03333333333333
88.76666666666667,90.13333333333334,89.13333333333334,91.16666666666667,90.16666666666667,91.13333333333334
88.9,90.16666666666667,89.3,91.16666666666667,90.3,91.26666666666667
88.93333333333334,90.23333333333333,89.36666666666666,91.2,90.46666666666667,91.43333333333334
89.0,90.36666666666666,89.43333333333334,91.33333333333333,90.53333333333333,91.46666666666667
89.13333333333334,90.53333333333333,89.46666666666667,91.43333333333334,90.66666666666667,91.5
89.2,90.63333333333334,89.6,91.46666666666667,90.86666666666666,91.6
89.33333333333333,90.76666666666667,89.73333333333333,91.53333333333333,90.86666666666666,91.7
89.46666666666667,90.8,89.8,91.53333333333333,90.96666666666667,91.8
89.7,90.86666666666666,89.86666666666666,91.6,90.96666666666667,91.83333333333333
89.7,90.96666666666667,89.9,91.66666666666667,91.13333333333334,91.96666666666667
89.83333333333333,91.03333333333333,89.9,91.73333333333333,91.2,92.1
89.96666666666667,91.16666666666667,90.03333333333333,91.83333333333333,91.23333333333333,92.23333333333333
90.13333333333334,91.2,90.1,91.86666666666666,91.3,92.26666666666667
90.2,91.3,90.23333333333333,91.96666666666667,91.43333333333334,92.33333333333333
90.23333333333333,91.4,90.43333333333334,92.03333333333333,91.53333333333333,92.33333333333333
90.36666666666666,91.5,90.6,92.06666666666666,91.6,92.43333333333334
90.5,91.63333333333334,90.7,92.1,91.66666666666667,92.56666666666666
90.56666666666666,91.73333333333333,90.7,92.2,91.73333333333333,92.56666666666666
90.66666666666667,91.83333333333333,90.86666666666666,92.3,91.8,92.56666666666666
90.76666666666667,91.86666666666666,90.96666666666667,92.46666666666667,91.83333333333333,92.63333333333334
90.83333333333333,91.93333333333334,91.03333333333333,92.56666666666666,91.93333333333334,92.8
90.86666666666666,92.13333333333334,91.03333333333333,92.7,91.96666666666667,92.83333333333333
90.93333333333334,92.23333333333333,91.1,92.7,92.0,93.0
91.03333333333333,92.26666666666667,91.16666666666667,92.73333333333333,92.06666666666666,93.16666666666667
91.06666666666666,92.4,91.26666666666667,92.83333333333333,92.1,93.23333333333333
91.16666666666667,92.46666666666667,91.36666666666666,92.9,92.2,93.33333333333333
91.2,92.53333333333333,91.4,93.0,92.3,93.43333333333334
91.23333333333333,92.6,91.5,93.1,92.4,93.46666666666667
91.36666666666666,92.63333333333334,91.66666666666667,93.16666666666667,92.46666666666667,93.6
91.43333333333334,92.76666666666667,91.76666666666667,93.16666666666667,92.53333333333333,93.63333333333334
91.56666666666666,92.86666666666666,91.86666666666666,93.26666666666667,92.63333333333334,93.7
91.7,93.0,91.93333333333334,93.33333333333333,92.73333333333333,93.76666666666667
91.76666666666667,93.1,92.03333333333333,93.46666666666667,92.76666666666667,93.93333333333334
91.86666666666666,93.23333333333333,92.13333333333334,93.6,92.8,94.1
92.0,93.23333333333333,92.23333333333333,93.63333333333334,92.86666666666666,94.16666666666667
92.0,93.33333333333333,92.26666666666667,93.73333333333333,92.9,94.2
92.06666666666666,93.46666666666667,92.26666666666667,93.8,93.03333333333333,94.26666666666667
92.13333333333334,93.56666666666666,92.3,93.9,93.1,94.26666666666667
92.23333333333333,93.6,92.3,93.96666666666667,93.13333333333334,94.3
92.3,93.7,92.33333333333333,94.03333333333333,93.16666666666667,94.43333333333334
92.36666666666666,93.76666666666667,92.4,94.13333333333334,93.2,94.5
92.5,93.8,92.4,94.2,93.3,94.5
92.56666666666666,93.8,92.46666666666667,94.33333333333333,93.46666666666667,94.5
92.6,93.83333333333333,92.53333333333333,94.33333333333333,93.53333333333333,94.6
92.7,93.9,92.6,94.36666666666666,93.53333333333333,94.66666666666667
92.83333333333333,94.03333333333333,92.73333333333333,94.4,93.6,94.66666666666667
92.93333333333334,94.03333333333333,92.76666666666667,94.63333333333334,93.63333333333334,94.73333333333333
92.93333333333334,94.16666666666667,92.76666666666667,94.7,93.66666666666667,94.73333333333333
93.03333333333333,94.23333333333333,92.83333333333333,94.8,93.76666666666667,94.8
93.1,94.26666666666667,92.9,94.8,93.76666666666667,94.83333333333333
93.26666666666667,94.3,93.0,95.0,93.76666666666667,94.86666666666666
93.4,94.33333333333333,93.0,95.13333333333334,93.8,94.86666666666666
93.43333333333334,94.4,93.03333333333333,95.16666666666667,93.86666666666666,94.93333333333334
93.56666666666666,94.53333333333333,93.16666666666667,95.36666666666666,93.93333333333334,95.03333333333333
93.66666666666667,94.53333333333333,93.16666666666667,95.43333333333334,94.06666666666666,95.06666666666666
93.73333333333333,94.53333333333333,93.23333333333333,95.46666666666667,94.13333333333334,95.06666666666666
93.8,94.6,93.3,95.53333333333333,94.2,95.1
93.86666666666666,94.73333333333333,93.43333333333334,95.56666666666666,94.2,95.13333333333334
93.96666666666667,94.83333333333333,93.5,95.56666666666666,94.33333333333333,95.2
94.03333333333333,94.83333333333333,93.56666666666666,95.6,94.36666666666666,95.26666666666667
94.06666666666666,94.86666666666666,93.6,95.6,94.43333333333334,95.33333333333333
94.1,95.06666666666666,93.66666666666667,95.66666666666667,94.46666666666667,95.36666666666666
94.13333333333334,95.06666666666666,93.73333333333333,95.73333333333333,94.5,95.36666666666666
94.23333333333333,95.06666666666666,93.83333333333333,95.76666666666667,94.5,95.4
94.3,95.1,93.96666666666667,95.86666666666666,94.56666666666666,95.43333333333334
94.36666666666666,95.1,94.03333333333333,95.93333333333334,94.63333333333334,95.43333333333334
94.43333333333334,95.2,94.06666666666666,95.96666666666667,94.7,95.5
94.46666666666667,95.23333333333333,94.13333333333334,96.0,94.83333333333333,95.53333333333333
94.53333333333333,95.2,94.16666666666667,96.1,94.86666666666666,95.63333333333334
94.5,95.3,94.23333333333333,96.13333333333334,94.86666666666666,95.7
94.6,95.36666666666666,94.3,96.16666666666667,94.9,95.7
94.63333333333334,95.46666666666667,94.33333333333333,96.2,94.9,95.73333333333333
94.73333333333333,95.53333333333333,94.36666666666666,96.26666666666667,94.9,95.73333333333333
94.8,95.6,94.4,96.33333333333333,94.9,95.8
94.83333333333333,95.63333333333334,94.46666666666667,96.43333333333334,94.93333333333334,95.83333333333333
94.86666666666666,95.66666666666667,94.53333333333333,96.46666666666667,94.96666666666667,95.83333333333333
94.93333333333334,95.66666666666667,94.53333333333333,96.46666666666667,94.96666666666667,95.93333333333334
94.93333333333334,95.66666666666667,94.56666666666666,96.5,95.03333333333333,96.0
94.93333333333334,95.73333333333333,94.6,96.56666666666666,95.03333333333333,96.03333333333333
94.93333333333334,95.76666666666667,94.6,96.6,95.0,96.06666666666666
95.06666666666666,95.8,94.63333333333334,96.6,95.13333333333334,96.06666666666666
95.06666666666666,95.86666666666666,94.66666666666667,96.63333333333334,95.16666666666667,96.06666666666666
95.1,95.93333333333334,94.66666666666667,96.73333333333333,95.2,96.2
95.2,95.96666666666667,94.7,96.73333333333333,95.23333333333333,96.2
95.2,95.96666666666667,94.7,96.8,95.3,96.23333333333333
95.23333333333333,96.03333333333333,94.73333333333333,96.8,95.3,96.26666666666667
95.3,96.1,94.8,96.93333333333334,95.3,96.36666666666666
95.3,96.13333333333334,94.9,96.96666666666667,95.33333333333333,96.4
95.33333333333333,96.2,94.9,96.96666666666667,95.36666666666666,96.46666666666667
95.33333333333333,96.26666666666667,94.93333333333334,97.03333333333333,95.36666666666666,96.43333333333334
95.36666666666666,96.33333333333333,95.0,97.06666666666666,95.36666666666666,96.43333333333334
95.4,96.36666666666666,95.03333333333333,97.06666666666666,95.46666666666667,96.5
95.5,96.43333333333334,95.03333333333333,97.13333333333334,95.5,96.5
95.5,96.46666666666667,95.1,97.16666666666667,95.6,96.6
95.53333333333333,96.63333333333334,95.13333333333334,97.23333333333333,95.6,96.63333333333334
95.63333333333334,96.63333333333334,95.13333333333334,97.26666666666667,95.66666666666667,96.66666666666667
95.63333333333334,96.66666666666667,95.16666666666667,97.33333333333333,95.73333333333333,96.7
95.63333333333334,96.76666666666667,95.23333333333333,97.36666666666666,95.76666666666667,96.73333333333333
95.63333333333334,96.76666666666667,95.26666666666667,97.4,95.76666666666667,96.73333333333333
95.7,96.86666666666666,95.3,97.4,95.83333333333333,96.76666666666667
95.73333333333333,96.93333333333334,95.4,97.5,95.86666666666666,96.83333333333333
95.76666666666667,97.0,95.46666666666667,97.5,95.9,96.86666666666666
95.83333333333333,97.06666666666666,95.5,97.5,95.9,96.9
95.83333333333333,97.1,95.53333333333333,97.5,95.9,96.96666666666667
95.86666666666666,97.1,95.56666666666666,97.56666666666666,95.93333333333334,97.03333333333333
95.86666666666666,97.1,95.56666666666666,97.6,96.0,97.0
95.9,97.13333333333334,95.56666666666666,97.66666666666667,96.0,97.0
95.9,97.2,95.63333333333334,97.73333333333333,96.0,97.06666666666666
95.93333333333334,97.2,95.63333333333334,97.76666666666667,96.0,97.1
95.96666666666667,97.26666666666667,95.63333333333334,97.83333333333333,96.0,97.16666666666667
96.0,97.26666666666667,95.73333333333333,97.86666666666666,96.03333333333333,97.16666666666667
96.0,97.33333333333333,95.86666666666666,97.9,96.13333333333334,97.26666666666667
96.0,97.36666666666666,95.9,97.93333333333334,96.2,97.3
96.0,97.36666666666666,95.96666666666667,98.03333333333333,96.26666666666667,97.3
96.03333333333333,97.43333333333334,96.0,98.06666666666666,96.33333333333333,97.36666666666666
96.03333333333333,97.5,96.03333333333333,98.06666666666666,96.33333333333333,97.4
96.06666666666666,97.53333333333333,96.03333333333333,98.13333333333334,96.33333333333333,97.43333333333334
