clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
0.0007238602500797861,0.00300617836021075,0.0006928627058241552,0.0004133680457881282,0.0008712087551641511,0.0009739496292976896
0.0007238602500797861,0.003023099148107228,0.0006928627058241552,0.00042745789372948664,0.0008712087551641511,0.0009913927667795554
0.0007238602500797861,0.003049550007722698,0.0007040860503808331,0.00042891904891877934,0.0008884281429192532,0.000998358980642321
0.0007238602500797861,0.003061867509992554,0.0007040860503808331,0.00043442676788597943,0.0009059625496053484,0.0010085807939920093
0.0007238602500797861,0.0030839976543774197,0.0007183799325992437,0.00043442676788597943,0.0009130067874188168,0.0010085807939920093
0.0007238602500797861,0.003112966796725848,0.0007183799325992437,0.0004453989507214957,0.0009130067874188168,0.0010085807939920093
0.0007414876077388729,0.003140245759086109,0.0007183799325992437,0.0004607505468073282,0.0009130067874188168,0.0010253193973276703
0.0007414876077388729,0.00317166733564864,0.0007183799325992437,0.0004622363867526493,0.0009130067874188168,0.0010319489385634169
0.0007414876077388729,0.003210043319951749,0.0007469303333858605,0.0004628820437409177,0.0009194047400739671,0.0010319489385634169
0.0007414876077388729,0.0032349927411897054,0.0007559126382452873,0.000466265451509222,0.0009352003535428499,0.001048389918055493
0.0007414876077388729,0.003251781176480278,0.0007733099938472359,0.00047401097430470855,0.0009463337314096948,0.0010585742545459707
0.0007414876077388729,0.003277225605438486,0.0007733099938472359,0.0004784303884851304,0.0009538210030479098,0.0010585742545459707
0.0007414876077388729,0.0032981070341334467,0.0007940791916816747,0.0004784303884851304,0.0009567768719255664,0.0010585742545459707
0.0007835451583388676,0.003336060453762343,0.0008105563707886117,0.0004848633422073213,0.0009690633936112771,0.0010585742545459707
0.0008328547317396378,0.0033489612510462347,0.0008213021262152182,0.0004873239115830749,0.0009758661146997124,0.001071722998964155
0.0008328547317396378,0.0033689525881407,0.0008213021262152182,0.000490495494202802,0.0009786888205455364,0.0010917937311556605
0.0008658322782329386,0.0034126462360182285,0.0008213021262152182,0.0004999549085613203,0.0009786888205455364,0.0011020155445053488
0.0008658322782329386,0.00343070228624509,0.0008616171172852688,0.0004999549085613203,0.0009850867732006867,0.0011093431622968047
0.0008658322782329386,0.003459314953476294,0.0008803122004783888,0.0005024211214448164,0.0010037712475415477,0.0011346047343779983
0.0008658322782329386,0.003499860525675455,0.0008803122004783888,0.0005059104267241353,0.0010325306689652229,0.0011494261364826377
0.0008658322782329386,0.003530112676498979,0.0008803122004783888,0.0005071896244113459,0.0010400179406034379,0.001153567437679474
0.0008783541915812983,0.0035486501059980003,0.0008803122004783888,0.0005162837283237518,0.0010465068121886694,0.0011604658924256107
0.0008783541915812983,0.003606086169415386,0.0008803122004783888,0.0005240410784129613,0.0010465068121886694,0.0011604658924256107
0.0008982191101351321,0.003613528306797242,0.0008946060826967994,0.0005240410784129613,0.0010627071667621303,0.0011604658924256107
0.000918084028688966,0.0036327323366794526,0.0009111733457849372,0.000525584645596723,0.001074197457466485,0.001170330743959595
0.0009341870882702865,0.0036766712130360904,0.0009229311353205046,0.0005348825597010578,0.0010910583744438457,0.001178589813326083
0.0009341870882702865,0.0036957524328503953,0.0009313978189205385,0.0005426399097902674,0.0010929451312974901,0.0011816903001025069
0.0009341870882702865,0.0037371687216025545,0.0009313978189205385,0.0005468635962237866,0.0011018198206833615,0.0011816903001025069
0.0009341870882702865,0.003758608523718692,0.0009478749980274755,0.0005503232052879623,0.0011053382219218387,0.0011974200256020238
